U     B-V     U-B     V-I     V-K     Mv   CL Typ    Teff   logg  Pop  Age     Mass   Mbol    Radius   [M/H]    [a/Fe]  longitude   latitude   RAJ2000     DECJ2000   Dist     x_Gal    y_Gal    z_Gal     Av       errMv     errMass     errAge     errTeff    errLogg    errMet     errAlphaFe     errBand_U  errBand_B  errBand_V  errBand_I  errBand_K                                                                             
  24.181  1.481   1.180   1.906   3.871  10.53  5 7.10    3687.  4.90  11 12.2837  0.200    9.335    0.288  -0.397   0.216    96.857971   60.121368  213.952377   52.524555   1.5350  -8.0913   0.7592   1.3460   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0382    -0.0158    -0.0139     0.0027    -0.0450
  23.843  1.519   1.083   1.747   3.597  10.24  5 7.10    3747.  4.99  11 11.8946  0.202    9.179    0.305  -0.841   0.249    95.215813   59.823864  215.285400   52.206375   1.5410  -8.0704   0.7714   1.3471   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0244     0.0265    -0.0109     0.0111    -0.0092
  23.844  1.470   1.128   1.791   3.655  10.23  5 7.05    3810.  5.05  11 11.8078  0.327    9.022    0.322  -0.526   0.281    96.093102   59.647236  214.940125   52.633385   1.5436  -8.0828   0.7756   1.3470   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0117     0.0108    -0.0013     0.0120    -0.0233
  23.762  1.446   1.132   1.754   3.600  10.18  5 7.05    3799.  4.95  11 12.0146  0.381    8.866    0.341  -0.588   0.251    96.289558   60.040527  214.392670   52.402214   1.5391  -8.0842   0.7640   1.3484   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0073    -0.0034    -0.0063     0.0116    -0.0227
  23.323  1.455   1.126   1.614   3.387   9.81  5 7.05    3832.  4.96  11 11.9706  0.413    8.713    0.358  -0.843   0.315    96.239555   59.712261  214.777893   52.633381   1.5194  -8.0833   0.7618   1.3270   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0073    -0.0153    -0.0561     0.0369     0.0432
  23.266  1.335   1.195   1.766   3.541   9.72  5 7.00    3958.  5.02  11 11.9579  0.506    8.559    0.377  -0.627   0.313    96.856476   60.310299  213.754349   52.379204   1.5113  -8.0894   0.7432   1.3279   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0469    -0.0240     0.0391    -0.0041    -0.0092
  22.832  1.339   1.122   1.632   3.344   9.39  5 7.00    4001.  4.93  11 12.0588  0.337    8.405    0.398  -0.856   0.299    95.944550   59.925377  214.729813   52.375401   1.5307  -8.0794   0.7630   1.3397   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0022    -0.0471    -0.0182    -0.0101     0.0126
  22.561  1.381   1.044   1.548   3.231   9.15  5 6.90    4089.  4.74  11 12.0337  0.467    8.252    0.417  -0.649   0.281    96.234413   59.594570  214.909149   52.720150   1.5509  -8.0852   0.7803   1.3526   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0071    -0.0007    -0.0422     0.0061     0.0312
  22.507  1.296   1.094   1.584   3.273   9.11  5 6.90    4094.  4.93  11 12.0454  0.474    8.101    0.437  -0.619   0.236    97.265427   59.875435  213.954224   52.843914   1.5303  -8.0971   0.7619   1.3386   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0068    -0.0217     0.0073     0.0100     0.0051
  21.908  1.341   1.032   1.465   3.068   8.61  5 6.80    4147.  4.68  11 11.9012  0.496    7.803    0.476  -0.620   0.255    96.454781   59.508980  214.863403   52.858105   1.5130  -8.0863   0.7628   1.3187   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0171     0.0085    -0.0465    -0.0029     0.0163
  21.485  1.260   1.001   1.445   2.939   8.26  5 6.75    4241.  4.84  11 12.0127  0.529    7.657    0.495  -0.893   0.289    96.988304   59.577526  214.449173   52.982445   1.5118  -8.0931   0.7598   1.3186   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0179     0.0049    -0.0094    -0.0217     0.0561
  21.179  1.217   0.898   1.293   2.860   8.03  5 6.65    4261.  4.85  11 11.9737  0.585    7.368    0.528  -0.675   0.299    97.249321   59.949062  213.886795   52.782063   1.5519  -8.0981   0.7709   1.3583   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0039     0.0337     0.0001     0.0214    -0.0040
  18.765  0.829   0.304   0.870   2.102   6.67  5 6.10    5118.  4.78  11 11.9943  0.759    6.310    0.632  -1.219   0.333    96.095268   59.855747  214.712112   52.477619   1.5300  -8.0816   0.7640   1.3381   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0333    -0.0186    -0.0296    -0.0048    -0.0126
  17.000  0.577  -0.039   0.723   1.644   5.43  5 5.15    5839.  4.59  11 11.9289  0.743    5.271    0.780  -0.514   0.296    96.514160   59.254017  215.104156   53.069977   1.5534  -8.0901   0.7890   1.3500   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0127    -0.0131    -0.0006    -0.0041    -0.0424
  24.335  1.521   1.157   1.971   3.901  10.60  5 7.15    3616.  5.01   8  9.9776  0.256    9.203    0.318  -0.616   0.265    96.432976   59.212578  215.201584   53.073704   1.5748  -8.0903   0.8010   1.3679   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0425    -0.0126    -0.0035    -0.0056    -0.0141
  24.295  1.529   1.122   1.898   3.818  10.55  5 7.10    3757.  4.83   8  9.9606  0.328    9.052    0.334  -0.871   0.282    95.860893   59.737362  214.985977   52.488209   1.5809  -8.0814   0.7925   1.3804   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0096     0.0330     0.0214    -0.0073    -0.0489
  23.993  1.491   1.166   1.930   3.841  10.23  5 7.10    3691.  4.81   8  9.8905  0.337    8.902    0.353  -0.520   0.232    95.844902   59.839363  214.884552   52.406654   1.6035  -8.0820   0.8014   1.4014   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0220     0.0130     0.0121     0.0224     0.0073
  23.801  1.431   1.229   1.881   3.843  10.05  5 7.10    3759.  4.92   8 10.0612  0.322    8.753    0.371  -0.209   0.197    97.472664   59.614040  214.097549   53.111832   1.5858  -8.1043   0.7953   1.3830   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0028    -0.0198     0.0134     0.0086    -0.0091
  23.444  1.463   1.075   1.696   3.520   9.85  5 7.05    3674.  4.66   8  9.9490  0.401    8.604    0.391  -1.159   0.317    96.094086   59.400040  215.210327   52.818676   1.5844  -8.0856   0.8020   1.3788   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0084     0.0010    -0.0112     0.0095    -0.0341
  23.194  1.421   1.241   1.719   3.678   9.48  5 7.05    3862.  4.75   8 10.1062  0.518    8.454    0.409  -0.228   0.131    95.972618   60.165123  214.453873   52.204529   1.5680  -8.0812   0.7759   1.3752   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0289     0.0061    -0.0050     0.0242    -0.0089
  22.011  1.263   1.130   1.606   3.294   8.49  5 6.85    4096.  4.76   8 10.1187  0.637    7.724    0.508  -0.453   0.201    96.445580   59.462795  214.919525   52.889832   1.6028  -8.0914   0.8092   1.3955   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0211    -0.0376     0.0182    -0.0105    -0.0240
  18.087  0.744   0.331   0.836   1.944   5.94  5 5.70    5358.  4.50   8 10.0876  0.883    5.785    0.723  -0.342   0.216    96.635086   60.095398  214.119354   52.472729   1.5762  -8.0908   0.7806   1.3813   0.080    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0048    -0.0240    -0.0011     0.0109    -0.0115
  17.677  0.718   0.076   0.781   1.860   5.83  5 5.55    5411.  4.73   8  9.8879  0.997    5.613    0.748  -0.681   0.236    96.895889   59.782207  214.288849   52.796112   1.5864  -8.0959   0.7926   1.3858   0.065    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0252     0.0054    -0.0181     0.0143    -0.0464
  15.930  0.471  -0.095   0.632   1.443   4.47  5 4.85    6124.  4.35   8  9.9907  0.830    4.306    1.105  -0.524   0.295    96.605247   59.770248  214.485611   52.710300   1.5910  -8.0921   0.7957   1.3896   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0316    -0.0443    -0.0024     0.0051    -0.0042
  15.276  0.627   0.004   0.706   1.551   3.60  4 4.80    5891.  4.00   8  9.7822  0.707    3.500    1.724  -0.298   0.210    96.556541   59.735409  214.553864   52.720707   1.5739  -8.0906   0.7880   1.3744   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0032     0.0181    -0.0123    -0.0205    -0.0154
  21.094 -0.107  -0.774  -0.130  -0.505  10.90  6 9.00   17500.  8.10   8 10.0519  0.589    9.374    0.013  -1.269   0.297    97.334312   59.744732  214.048325   52.966633   1.5844  -8.1019   0.7918   1.3836   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0057     0.0168    -0.0038    -0.0239     0.0267
  20.209  0.947   0.751   1.007   2.426   7.40  5 6.35    4794.  4.80   9 13.9000  0.642    7.025    0.517  -0.573   0.224    96.722267   59.399479  214.812103   53.029903   1.6089  -8.0959   0.8134   1.3999   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0112    -0.0455    -0.0028     0.0017     0.0166
  24.410  1.522   1.137   1.756   3.647  10.67  5 7.10    3693.  5.00  11 11.9521  0.306    9.335    0.288  -1.063   0.248    97.234291   59.904850  213.943085   52.811295   1.5959  -8.1008   0.7939   1.3958   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0097     0.0113    -0.0113     0.0132    -0.0374
  24.020  1.508   1.128   1.808   3.616  10.29  5 7.10    3748.  4.83  11 11.9001  0.316    9.179    0.305  -0.860   0.297    96.513741   60.236252  214.045258   52.326317   1.6027  -8.0903   0.7905   1.4063   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0100     0.0182    -0.0098     0.0031     0.0387
  23.852  1.413   1.117   1.778   3.596  10.21  5 7.05    3916.  5.04  11 11.8674  0.265    9.022    0.322  -1.179   0.314    96.386948   59.722137  214.674896   52.674797   1.5934  -8.0894   0.7984   1.3911   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0220    -0.0222     0.0246    -0.0155    -0.0230
  23.632  1.444   1.163   1.789   3.610   9.96  5 7.05    3818.  4.79  11 12.0619  0.237    8.866    0.341  -0.532   0.243    96.327850   59.999168  214.413269   52.446018   1.5933  -8.0878   0.7918   1.3948   0.068    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0011    -0.0093    -0.0129     0.0031    -0.0008
  23.333  1.399   1.136   1.702   3.577   9.72  5 7.05    3863.  4.92  11 12.0439  0.297    8.713    0.358  -0.542   0.256    96.557152   60.415756  213.828888   52.203262   1.5838  -8.0893   0.7768   1.3923   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0118    -0.0144     0.0029     0.0548    -0.0309
  22.877  1.361   1.109   1.724   3.466   9.35  5 7.00    3902.  4.95  11 11.8033  0.226    8.405    0.398  -0.603   0.274    96.084427   59.334366  215.288742   52.864429   1.5660  -8.0847   0.7942   1.3620   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0346    -0.0138     0.0063    -0.0102     0.0021
  22.466  1.261   1.018   1.593   3.278   9.13  5 6.90    4004.  4.90  11 12.1220  0.515    8.252    0.417  -1.384   0.334    97.461937   59.873535  213.830200   52.908142   1.5607  -8.1017   0.7767   1.3649   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0160    -0.0410     0.0184    -0.0130    -0.0201
  21.816  1.228   1.021   1.490   2.989   8.46  5 6.75    4236.  4.88  11 12.0139  0.566    7.657    0.495  -0.609   0.300    96.182373   59.373611  215.183716   52.868298   1.6015  -8.0879   0.8111   1.3931   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0221    -0.0181     0.0099    -0.0341     0.0468
  20.500  1.043   0.748   1.117   2.637   7.64  5 6.45    4585.  4.41  11 11.9430  0.540    6.930    0.571  -0.918   0.294    97.116158   59.383221  214.575882   53.172638   1.5626  -8.0986   0.7897   1.3598   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0104     0.0131     0.0182    -0.0008    -0.0322
  18.052  0.712   0.097   0.832   1.916   6.18  5 5.75    5305.  4.73  11 12.0709  0.809    5.982    0.667  -0.946   0.275    96.367493   60.354572  214.010025   52.189251   1.5719  -8.0862   0.7727   1.3812   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0038    -0.0047     0.0070     0.0194     0.0391
  17.879  0.668   0.063   0.795   1.832   6.07  5 5.60    5482.  4.53  11 11.8698  0.808    5.812    0.689  -1.007   0.289    97.176117   59.973999  213.907135   52.739475   1.6053  -8.1003   0.7970   1.4049   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0007    -0.0365    -0.0262    -0.0004    -0.0021
  15.274  0.612   0.001   0.773   1.657   3.59  4 4.95    5708.  4.02  11 11.8765  0.870    3.474    1.860  -0.725   0.281    96.743095   59.987324  214.166672   52.590038   1.5807  -8.0928   0.7852   1.3837   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0269    -0.0015    -0.0013    -0.0181     0.0237
  24.494  1.490   1.211   1.993   4.087  10.67  5 7.15    3611.  5.05   8 10.1968  0.284    9.355    0.300  -0.299   0.187    96.911346   59.524353  214.555725   52.997692   1.6182  -8.0988   0.8147   1.4096   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0056    -0.0084     0.0044     0.0259     0.0046
  24.435  1.549   1.168   1.874   3.774  10.57  5 7.15    3651.  5.00   8 10.0142  0.493    9.203    0.318  -1.043   0.278    97.406944   59.918205  213.818497   52.856121   1.6467  -8.1064   0.8185   1.4399   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0055     0.0006    -0.0077     0.0079     0.0015
  24.193  1.513   1.173   1.776   3.675  10.40  5 7.10    3743.  4.91   8 10.1396  0.288    9.052    0.334  -0.970   0.364    96.785019   59.605301  214.549271   52.894577   1.6151  -8.0965   0.8114   1.4081   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0093    -0.0203    -0.0112     0.0293    -0.0102
  24.006  1.425   1.246   1.891   3.850  10.19  5 7.10    3700.  4.81   8 10.0041  0.544    8.902    0.353   0.320   0.050    96.383446   60.325222  214.031326   52.216702   1.6568  -8.0912   0.8151   1.4545   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0153    -0.0134    -0.0284    -0.0086     0.0163
  23.958  1.453   1.239   1.884   3.849  10.12  5 7.10    3759.  4.80   8  9.9486  0.478    8.753    0.371  -0.131   0.163    96.335381   59.650692  214.784668   52.711575   1.6305  -8.0909   0.8188   1.4221   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0215     0.0081     0.0093    -0.0178     0.0254
  23.706  1.457   1.171   1.778   3.643   9.94  5 7.05    3854.  4.97   8  9.8367  0.535    8.604    0.391  -0.478   0.288    95.935387   59.924522  214.736374   52.373005   1.6317  -8.0846   0.8133   1.4270   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0036    -0.0045    -0.0033     0.0408     0.0094
  23.342  1.441   1.168   1.842   3.615   9.55  5 7.05    3855.  4.86   8 10.1048  0.431    8.454    0.409  -0.440   0.216    97.007088   59.626568  214.384476   52.951153   1.6540  -8.1020   0.8301   1.4420   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0136     0.0167     0.0104    -0.0144     0.0290
  22.906  1.415   1.187   1.628   3.462   9.21  5 7.00    3911.  4.98   8 10.0816  0.545    8.158    0.448  -0.287   0.270    96.061264   59.726856  214.873184   52.563068   1.6137  -8.0859   0.8090   1.4086   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0260     0.0288    -0.0177     0.0190     0.0026
  22.367  1.265   1.224   1.637   3.356   8.74  5 6.90    4035.  4.75   8  9.8900  0.653    7.867    0.489  -0.542   0.270    95.802200   59.762169  214.995102   52.450008   1.6199  -8.0825   0.8116   1.4145   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0180    -0.0542     0.0161    -0.0158    -0.0042
  20.831  1.144   1.049   1.130   2.615   7.53  5 6.55    4432.  4.62   8 10.0049  0.721    7.018    0.590   0.162   0.161    95.864594   59.730865  214.990784   52.494293   1.6310  -8.0840   0.8178   1.4236   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0200    -0.0018    -0.0277    -0.0108     0.0287
  19.597  0.957   0.664   0.984   2.347   6.85  5 6.25    4805.  4.74   8 10.0087  0.704    6.427    0.650  -0.695   0.222    97.246033   59.635380  214.221481   53.022160   1.6192  -8.1032   0.8120   1.4121   0.080    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0123     0.0008    -0.0026    -0.0116    -0.0171
  18.720  0.834   0.266   0.899   2.089   6.50  5 6.05    5115.  4.46   8 10.0607  0.765    6.114    0.682  -0.863   0.207    96.481750   59.825294  214.504089   52.628052   1.6245  -8.0922   0.8113   1.4194   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0189     0.0064    -0.0073    -0.0137     0.0113
