#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
1608018854927594624	3285.090922191739	0.011399001448837492	0.3358337225230162	2.212756432131015e-05
1607997758047913728	3645.543222617707	0.05875325890662516	0.6579905188737195	1.1753432822868069e-05
1608009577797888896	5790.2485017657455	1.0602701774983834	1.1253342102394381	1.2825964324859426e-06
1607997998566071040	3767.4842782166525	0.06206153295969785	0.5889524207686065	1.20725961932222e-05
1608016999501361024	4236.255727484822	0.11731652547721502	0.6651121138764011	6.699128928864756e-06
1607997994271722496	3300.32135843765	0.014720888508577157	0.4384797077015287	7.770321222185505e-05
1608022600138715520	5774.8171358362015	0.9098807394217622	1.0080294184600367	1.3411215942409476e-06
1608017033861099520	5800.241467142041	1.0762834548156883	1.1833520658288843	5.042575001410579e-05
1608009818316057600	4695.569444485009	0.4740650899263129	1.0719501691246536	5.5600014203719e-06
1607920551716716800	5506.825081694842	0.3890514974222394	0.7180666258638487	1.4642318434329894e-06
1607907632455102976	4719.484144449234	0.37301077395826643	0.9181001489313734	4.654939842502534e-06
1608010883467947136	5478.280290530529	0.8820951014111506	1.0574677207184913	2.014727611448223e-06
1607907628158753024	3449.2834479548037	0.016885190361982078	0.45182684554422436	3.7798275424559935e-05
1607924331287938176	5143.270865328814	0.37314652527401293	0.9161261178750496	2.0663496983922145e-06
1607997723688162688	5605.969272553921	0.41528577767629593	0.777945128731599	0.00010403680538913779
1608010952187409024	4388.18359375	0.16876492327766796	0.7500987423136227	7.938012133502925e-06
1608009814020771328	2912.8022004597005	0.002273690375742753	0.34518701113294004	0.00021332827414388887
1607921204551745920	5678.861062992364	0.915389922026045	1.035115780016336	1.1113748805045998e-06
1607999510394902784	5004.3289214372635	0.3221310372281378	0.7940496458439056	2.512607821892358e-06
1607919344829501696	4039.4769166596234	0.03901980853393497	0.5015301293247468	1.5081868794368253e-05
1607924331287937792	3609.486745297909	0.04185278576080312	0.6100793272539357	1.0130573130718578e-05
1607920551716716672	6185.827994160354	1.5533238992499694	1.1746601971464181	3.0812070819251046e-05
1607907598095364224	3090.695674517192	0.02010635622112354	0.5110684982642024	2.4852502322647564e-05
1608000197589327104	3380.869710445404	0.028312874663247754	0.48685898150913504	2.6302268632450885e-05
1607919417845362688	4121.4509381353855	0.13161814362114346	0.715297782915214	4.811467623022461e-06
